product_id,verified_purchase,star_rating,helpful_votes,review_body
B002C4H0LO,1,5.0,0,1
B002CANRP6,1,5.0,0,1
B002CGRSXW,1,5.0,0,1
B002CGRT1S,1,5.0,0,1
B002CGRT6S,1,1.0,1,1
B002CGRTF4,1,5.0,0,1
B002CN5E22,1,5.0,0,1
B002CRSKDI,1,5.0,1,1
B002CVTL46,1,5.0,0,1
B002CYJU6C,3,4.333333333333333,0,3
B002DLXV1Y,9,3.6666666666666665,6,9
B002DOS0FI,1,5.0,1,1
B002DQQWXI,1,5.0,0,1
B002DR4CIY,1,5.0,0,1
B002DWALS4,1,4.0,0,1
B002DWALTI,3,4.333333333333333,0,3
B002DYIIIM,1,4.0,0,1
B002ECZUNE,1,2.0,0,1
B002EZS13W,1,5.0,0,1
B002F9DKYC,1,5.0,0,1
B002F9MUL6,1,5.0,0,1
B002F9MUM0,1,3.0,0,1
B002F9MUTI,1,1.0,1,1
B002F9MV6K,1,5.0,0,1
B002F9MVBU,1,3.0,0,1
B002FB7FIW,1,5.0,2,1
B002FB7FLY,2,4.5,0,2
B002FCMDIS,1,4.0,1,1
B002FIQ7I4,2,3.0,1,2
B002FKAMLA,1,5.0,0,1
B002FKCOFM,1,4.0,1,1
B002FL06FG,2,5.0,4,2
B002FNFGAE,1,5.0,0,1
B002FSAQAO,1,5.0,0,1
B002FT3L3C,1,1.0,1,1
B002FX5OTW,13,4.923076923076923,5,13
B002FXQLSK,2,4.0,1,2
B002G3A84W,1,5.0,0,1
B002G9MZH4,1,5.0,1,1
B002G9UTLS,1,5.0,0,1
B002G9UTPY,1,5.0,1,1
B002G9UTSG,1,5.0,6,1
B002G9UTW2,3,5.0,1,3
B002GD4H6M,2,3.5,1,2
B002GHZ9OW,1,5.0,0,1
B002GO00PS,1,2.0,0,1
B002GOHLVE,11,4.181818181818182,7,11
B002GOHLW8,4,5.0,1,4
B002GP46GQ,1,5.0,0,1
B002GPZ5EI,1,5.0,0,1
B002GWVDN8,1,4.0,8,1
B002H7L5IK,1,5.0,0,1
B002H9XCO8,1,5.0,0,1
B002HDM1A0,1,5.0,0,1
B002HHUJR8,1,1.0,1,1
B002HJSTU0,1,5.0,0,1
B002HMC2B4,1,3.0,0,1
B002HOQOUW,31,3.6451612903225805,23,31
B002HOQOVQ,9,4.444444444444445,0,9
B002HOQOWK,11,3.5454545454545454,2,11
B002HOQOXY,3,4.333333333333333,19,3
B002HORL1I,1,4.0,0,1
B002HU9EO4,1,4.0,0,1
B002IANSA4,13,4.153846153846154,1,13
B002IAR954,1,5.0,0,1
B002IK27HO,1,5.0,0,1
B002IPGHOS,1,2.0,0,1
B002IST4ZY,1,3.0,0,1
B002ITDA9Y,1,3.0,10,1
B002ITIXJQ,1,5.0,0,1
B002ITOC7S,3,4.666666666666667,1,3
B002J265OM,12,4.666666666666667,7,12
B002J4U8L6,2,4.5,3,2
B002J4U8LG,1,1.0,0,1
B002J4U8NY,1,5.0,0,1
B002J4U8P2,5,3.6,1,5
B002J4U8PW,2,4.0,0,2
B002J4U8QG,1,5.0,0,1
B002J4U8SO,2,4.0,0,2
B002J4U8SY,1,3.0,0,1
B002J73S9M,1,5.0,0,1
B002JH7NXO,2,4.5,0,2
B002JM17UE,1,5.0,7,1
B002JOPRQC,5,4.0,1,5
B002JP7USY,1,5.0,0,1
B002K682OI,1,5.0,0,1
B002K8H5US,1,5.0,1,1
B002K8PC3K,1,4.0,0,1
B002K9WNBI,1,5.0,0,1
B002KAR786,1,5.0,4,1
B002KCMSPQ,2,4.0,2,2
B002KCNEEA,1,3.0,1,1
B002KCNEFO,1,5.0,0,1
B002KE1CBA,2,4.5,0,2
B002KENBNM,1,5.0,1,1
B002KGHUL4,2,4.5,0,2
B002KITB2I,1,5.0,0,1
B002L3T9VA,1,3.0,0,1
B002L3T9Y2,1,3.0,0,1
B002L3T9YM,4,5.0,0,4
B002L3T9ZQ,1,4.0,0,1
B002L7LA0E,1,2.0,2,1
B002L800G8,1,5.0,0,1
B002LARFKU,1,5.0,0,1
B002LARFQY,1,5.0,0,1
B002LARFR8,1,1.0,2,1
B002LH7KFI,13,3.923076923076923,3,13
B002LUPZCK,1,5.0,0,1
B002LZ395K,1,4.0,1,1
B002M441UM,1,5.0,2,1
B002M77N22,7,5.0,2,7
B002MAR6J4,1,1.0,0,1
B002MAR6JY,1,5.0,1,1
B002MG5YF6,1,5.0,1,1
B002MH14CW,1,5.0,0,1
B002MMW6QU,1,1.0,1,1
B002MN3JY2,6,3.5,1,6
B002MO5Q7O,1,1.0,0,1
B002MPYDV8,1,5.0,0,1
B002MW4NBG,1,5.0,0,1
B002MXP3SM,1,5.0,0,1
B002MZZO52,1,5.0,0,1
B002N2S9OM,1,5.0,0,1
B002N2YUE0,1,2.0,0,1
B002NGNF60,1,5.0,0,1
B002NQDY1G,1,5.0,0,1
B002NSDZOU,1,4.0,0,1
B002NUWQUW,1,5.0,0,1
B002NUXHJQ,1,5.0,0,1
B002NUXHK0,1,5.0,0,1
B002NV0VM6,1,2.0,0,1
B002NYQYOW,1,5.0,0,1
B002OFUJ2S,1,5.0,0,1
B002OJM5TE,1,1.0,6,1
B002ONUZMY,2,4.0,0,2
B002OOWAB2,2,4.5,0,2
B002OPSLSC,1,4.0,0,1
B002OSRFRC,1,4.0,0,1
B002OU6OU4,1,5.0,0,1
B002PASFGO,1,5.0,0,1
B002PAV6T2,2,4.0,1,2
B002PB6RZY,1,1.0,0,1
B002Q0Y8QO,2,4.0,0,2
B002Q0YA26,1,1.0,6,1
B002Q0YA30,2,4.5,0,2
B002QB2LHQ,1,5.0,0,1
B002QBDMDI,1,5.0,0,1
B002QCPQ0E,1,5.0,0,1
B002QEAJ9K,1,5.0,2,1
B002QGXKG2,1,5.0,0,1
B002QMSVQ0,17,4.294117647058823,4,17
B002QR2EAY,1,5.0,0,1
B002QUYZUI,1,4.0,0,1
B002QWIH28,1,5.0,1,1
B002QYW8LW,17,4.470588235294118,1,17
B002QZ64T8,2,5.0,23,2
B002R2BFVM,3,4.333333333333333,0,3
B002R59NO0,1,4.0,0,1
B002R7D4D4,1,5.0,0,1
B002R82YTI,1,5.0,0,1
B002R84806,1,5.0,0,1
B002RAYVKG,1,5.0,0,1
B002RD8QIQ,1,5.0,0,1
B002RH2S5E,1,5.0,0,1
B002RIII48,2,2.5,0,2
B002RIPRBA,1,2.0,0,1
B002RL7USU,1,5.0,1,1
B002RL7UWQ,2,5.0,0,2
B002RL808Y,1,5.0,0,1
B002ROQPE2,1,1.0,0,1
B002RP0S5I,1,5.0,0,1
B002RS7HRM,1,5.0,9,1
B002RXM9M0,3,3.6666666666666665,0,3
B002S0NQTW,1,5.0,0,1
B002S0NVMO,1,5.0,0,1
B002SDD7LQ,2,3.5,0,2
B002SDPN68,1,2.0,1,1
B002SG773W,1,5.0,0,1
B002SG775U,1,5.0,1,1
B002SG7JRQ,1,5.0,0,1
B002SG7JSK,1,5.0,0,1
B002SG7JSU,2,5.0,0,2
B002SGCZ5M,1,2.0,0,1
B002SNAG4W,1,5.0,0,1
B002SPMVQQ,1,3.0,4,1
B002SW3AX2,1,4.0,0,1
B002SW3B0O,1,5.0,0,1
B002SW3C8K,1,4.0,0,1
B002SW3CAS,2,5.0,0,2
B002SW3CM6,1,3.0,0,1
B002SW3CSA,1,5.0,0,1
B002SW3CUI,1,5.0,0,1
B002SW3CWQ,1,5.0,0,1
B002SW3EZQ,1,5.0,0,1
B002SW3JM4,1,5.0,0,1
B002SW4OY6,1,5.0,0,1
B002SXMMJE,1,2.0,1,1
B002SZH45E,4,4.25,4,4
B002SZR5AI,1,4.0,4,1
B002SZT35S,3,5.0,0,3
B002T1HH0E,1,5.0,1,1
B002T2282A,1,5.0,0,1
B002T44LG4,1,5.0,0,1
B002T44LZU,1,5.0,0,1
B002T5Q01C,1,2.0,1,1
B002T92J4K,1,1.0,0,1
B002T96FW2,1,5.0,1,1
B002TC68K8,5,4.8,5,5
B002TITO94,1,5.0,5,1
B002TIUM2W,1,5.0,2,1
B002TLSSIE,2,4.0,0,2
B002TMSXF6,1,5.0,0,1
B002TOKEL0,2,3.0,0,2
B002TOKELK,3,5.0,1,3
B002TOKHJE,1,5.0,0,1
B002TOKHJY,1,2.0,0,1
B002TOKHLM,2,2.5,4,2
B002TOKHTE,1,5.0,0,1
B002TRCV2M,1,5.0,0,1
B002TRMDQ6,1,5.0,0,1
B002TUTP1O,1,5.0,0,1
B002U3738C,1,4.0,0,1
B002U3ZSBG,1,4.0,1,1
B002U73L48,1,5.0,0,1
B002UD65Q8,1,4.0,2,1
B002UD65QS,1,5.0,0,1
B002UD65RW,1,5.0,1,1
B002UD65S6,1,5.0,0,1
B002UD65XQ,6,5.0,0,6
B002UD65YK,1,5.0,0,1
B002UD65ZO,2,4.5,1,2
B002UD65ZY,1,5.0,0,1
B002UD660S,1,3.0,0,1
B002UD661C,1,5.0,1,1
B002UD6BEO,1,5.0,0,1
B002UD6C1G,2,4.0,0,2
B002UD6F3Q,1,3.0,0,1
B002UH5G2I,1,2.0,0,1
B002UHJ0VG,1,5.0,1,1
B002UHJ0WK,1,2.0,3,1
B002UJGK1C,3,4.333333333333333,1,3
B002UKXH6W,1,4.0,0,1
B002UKXLJK,1,5.0,5,1
B002UN4G0U,1,5.0,4,1
B002US8D5Y,1,5.0,0,1
B002USE0Q0,2,5.0,0,2
B002USE15U,1,5.0,0,1
B002UUTH5W,1,5.0,0,1
B002UVUBBU,1,3.0,0,1
B002UWN292,1,3.0,2,1
B002UXQM3Y,1,2.0,1,1
B002UXQM66,1,5.0,0,1
B002UXQRES,4,5.0,15,4
B002UXQRFM,1,5.0,0,1
B002UXQRFW,1,4.0,1,1
B002UXQRGQ,8,4.25,6,8
B002UXQRH0,28,3.607142857142857,32,28
B002UXQRHU,13,4.6923076923076925,5,13
B002UXQRI4,1,5.0,0,1
B002UXQRK2,21,4.333333333333333,14,21
B002UXQRL6,2,3.0,1,2
B002UXQRM0,1,4.0,1,1
B002UXQRMA,1,5.0,0,1
B002UXQRMU,1,2.0,0,1
B002UXQRNO,1,5.0,0,1
B002UXR44K,1,2.0,0,1
B002UXR52G,1,5.0,0,1
B002V3FDMO,1,5.0,1,1
B002V3IQVE,1,5.0,0,1
B002V87MJQ,7,4.857142857142857,0,7
B002V92XAS,3,3.3333333333333335,1,3
B002V92XBC,1,4.0,0,1
B002V92XRQ,1,4.0,0,1
B002V92Y52,1,4.0,0,1
B002V92ZJC,1,5.0,1,1
B002VAISOM,1,5.0,2,1
B002VARN3O,1,5.0,0,1
B002VBXY40,1,3.0,0,1
B002VEZNIW,1,5.0,0,1
B002VK2I1G,1,5.0,2,1
B002VKDQ44,32,4.03125,28,32
B002VL659G,11,4.363636363636363,9,11
B002VLGD2A,3,5.0,0,3
B002VLPOH0,1,3.0,0,1
B002VLR6JE,1,5.0,1,1
B002VUCB6I,1,5.0,4,1
B002VUCBAO,1,4.0,0,1
B002VWZU7S,1,5.0,0,1
B002VX3RCW,4,4.75,0,4
B002VXVAZ8,1,4.0,0,1
B002W0I9ZO,2,4.5,2,2
B002W36LGU,1,5.0,0,1
B002W5RT8W,1,5.0,0,1
B002W5RTS2,1,5.0,4,1
B002WB2314,1,4.0,0,1
B002WB2D78,1,5.0,0,1
B002WB2G9I,4,4.5,0,4
B002WDCQ7S,1,4.0,0,1
B002WDEIVA,2,4.0,19,2
B002WGI5NO,2,5.0,0,2
B002WGI5SE,1,5.0,0,1
B002WJFLSS,7,4.714285714285714,4,7
B002WJLPF6,1,5.0,0,1
B002WJNNRE,5,4.8,1,5
B002WJPOWG,1,5.0,0,1
B002WLGV08,2,3.5,3,2
B002WN26OG,1,3.0,6,1
B002WN2AKG,1,5.0,0,1
B002WN2B6O,1,1.0,0,1
B002WN2C0E,1,5.0,0,1
B002WTANQ8,1,5.0,0,1
B002WWF4IM,1,1.0,3,1
B002WWSENO,1,5.0,4,1
B002WYJYUY,1,5.0,0,1
B002WYKJW6,1,3.0,3,1
B002WZ2RE8,1,1.0,1,1
B002X79V7G,1,4.0,1,1
B002X7A008,1,4.0,6,1
B002X7DDM0,1,5.0,0,1
B002X7VDHW,1,5.0,1,1
B002XGYFXM,1,1.0,0,1
B002XUYF9C,1,4.0,1,1
B002XVRKHK,1,4.0,0,1
B002Y5XJL6,1,4.0,0,1
B002YFSU2Y,1,5.0,3,1
B002YO3OWQ,1,5.0,0,1
B002YP7R82,1,5.0,0,1
B002YQ3ZEG,1,1.0,1,1
B002YQQQJW,1,4.0,0,1
B002YQS9TW,2,5.0,6,2
B002YT894O,1,3.0,1,1
B002Z7E5MA,1,5.0,0,1
B002ZB81LC,1,2.0,0,1
B002ZB81MG,1,5.0,0,1
B002ZB81NA,1,5.0,0,1
B002ZB8298,2,3.5,0,2
B002ZB82CU,3,5.0,0,3
B002ZDFVP4,3,4.666666666666667,1,3
B002ZG7JQ0,2,3.5,27,2
B002ZJHZRA,1,3.0,0,1
B002ZNKSMA,1,3.0,2,1
B002ZO5W8Y,1,5.0,0,1
B002ZYIJRU,2,5.0,3,2
B00307SSW2,1,4.0,0,1
B0030DFRP2,1,2.0,0,1
B0030DG4QS,1,2.0,0,1
B0030E9VJY,1,5.0,0,1
B0030E9VKS,1,1.0,1,1
B0030E9VL2,1,5.0,13,1
B0030EH8OO,3,4.666666666666667,1,3
B0030H6ZY0,1,5.0,0,1
B0030HWJOA,1,5.0,0,1
B0030IG3PK,1,5.0,0,1
B0030IICWC,2,3.5,2,2
B0030N69WC,1,5.0,1,1
B0030UUBMO,4,3.75,0,4
B00312EFQO,1,5.0,1,1
B00318CKMY,1,5.0,0,1
B00318CLAK,2,4.0,0,2
B00318CLBY,1,4.0,0,1
B00318CLCS,1,1.0,0,1
B00318CLNM,2,4.0,0,2
B00318CLTG,3,3.3333333333333335,0,3
B00318CLUK,1,2.0,1,1
B00318CLUU,2,5.0,0,2
B00318CLVE,2,4.0,0,2
B00318CLVO,3,4.0,1,3
B00318CO6G,1,5.0,0,1
B00318CQQY,1,3.0,2,1
B0031ALSWK,1,5.0,0,1
B0031AO1OW,1,4.0,4,1
B0031ARQLC,4,3.75,0,4
B0031E1GEG,2,2.0,0,2
B0031ES5TU,1,5.0,0,1
B0031ES8U6,1,5.0,0,1
B0031KMAJK,3,4.333333333333333,7,3
B0031M9EGU,1,5.0,0,1
B0031QPN52,1,5.0,0,1
B0031QPN5C,1,1.0,2,1
B0031QPN6Q,1,1.0,0,1
B0031QPNAW,1,5.0,2,1
B0031QPNES,1,3.0,0,1
B0031TGW7M,1,5.0,0,1
B0031VLRYI,193,4.321243523316062,56,193
B0031W38YO,36,4.777777777777778,6,36
B00320UQLI,1,1.0,3,1
B00328X694,1,5.0,0,1
B0032B0FI6,1,1.0,0,1
B0032BD54M,1,3.0,5,1
B0032CBSHW,1,5.0,0,1
B0032FOOQ6,3,4.666666666666667,1,3
B0032FOOQQ,2,5.0,0,2
B0032G9E0G,6,4.666666666666667,0,6
B0032UXG3I,1,5.0,0,1
B0032XXG44,2,4.5,2,2
B0032XZVBU,3,3.3333333333333335,0,3
B0032XZVCY,9,4.0,26,9
B0032YV1T0,1,5.0,0,1
B0032Z81M4,1,5.0,0,1
B00331A792,1,5.0,0,1
B00332SP7C,1,3.0,0,1
B00332WEN8,1,3.0,0,1
B00336UCUG,1,1.0,0,1
B00337JZOO,1,1.0,3,1
B0033B9CZ2,5,4.0,2,5
B0033GYDXI,1,5.0,1,1
B0033LMPBU,1,3.0,0,1
B0033OG86K,3,4.666666666666667,0,3
B0033UVJOU,1,5.0,0,1
B0033UWSYK,1,1.0,2,1
B0033UWT8A,1,5.0,0,1
B0033WRT9W,22,4.181818181818182,3,22
B0033WRTA6,15,3.6666666666666665,32,15
B0033WRTAG,1,5.0,0,1
B0034173CU,10,4.3,13,10
B00342UIFI,2,3.5,10,2
B00349LO1I,1,5.0,0,1
B0034CXK4Y,25,2.68,21,25
B0034G5UZC,2,5.0,0,2
B0034G61DC,4,5.0,0,4
B0034GGCY0,2,3.5,0,2
B0034H4IL8,1,4.0,0,1
B0034HDCME,1,5.0,0,1
B0034JHDHM,1,3.0,0,1
B0034U8AZ0,1,5.0,0,1
B0034YRABQ,1,4.0,1,1
B0034ZI4ME,1,5.0,0,1
B00352M1RA,35,3.2285714285714286,22,35
B00352M4WM,1,5.0,0,1
B00352O0BU,1,4.0,1,1
B00354UNSM,1,1.0,5,1
B00354WPYM,1,1.0,2,1
B003553W0C,1,4.0,0,1
B003553W3E,1,4.0,0,1
B003553WHA,1,1.0,1,1
B003554H9M,1,1.0,0,1
B0035CHO5O,1,5.0,2,1
B0035ELVF6,1,4.0,2,1
B0035ER16O,1,2.0,0,1
B0035ER4WU,1,5.0,0,1
B0035ER54C,1,5.0,0,1
B0035ER58I,2,3.5,1,2
B0035ER8FI,1,5.0,9,1
B0035ER8L2,1,1.0,5,1
B0035ER8LW,1,5.0,1,1
B0035JL930,1,3.0,0,1
B0035JL93A,1,5.0,1,1
B0035JL93K,1,1.0,0,1
B0035JL94Y,1,2.0,0,1
B0035LLG2W,3,5.0,0,3
B0035LSPXU,1,1.0,1,1
B0035RQF54,1,3.0,0,1
B0035UWJBU,1,5.0,1,1
B0035X6VG6,1,5.0,0,1
B0035Z1GBY,1,2.0,3,1
B00365EAAW,1,2.0,0,1
B00365EACU,1,5.0,0,1
B00368CLXW,3,5.0,0,3
B0036C2OIU,1,5.0,1,1
B0036CQ1CK,1,5.0,0,1
B0036CW1TW,1,5.0,0,1
B0036EFA84,3,2.3333333333333335,7,3
B0036F7QU8,1,5.0,0,1
B0036ORO06,1,5.0,0,1
B0036QV93C,1,4.0,0,1
B0036SGC8C,1,3.0,0,1
B0036WT2SU,1,4.0,0,1
B0036Z3DDC,1,5.0,0,1
B0037AZLPE,4,5.0,0,4
B0037NXG7G,1,5.0,4,1
B0037UZUR8,27,4.2592592592592595,42,27
B0037XV4JS,1,5.0,8,1
B0037YLMGC,1,3.0,0,1
B0037YNBDE,1,1.0,0,1
B00380DXUS,1,5.0,0,1
B00384YJ66,1,5.0,2,1
B00384YYXE,2,4.5,0,2
B0038609BI,1,5.0,0,1
B00389VFH2,2,4.0,1,2
B0038IWHR0,1,5.0,0,1
B0038JDAJ8,2,2.5,9,2
B0038JDD36,2,5.0,0,2
B0038JDLVU,1,5.0,0,1
B0038JDU3E,1,4.0,0,1
B0038JDUDE,1,1.0,0,1
B0038JDUGQ,1,5.0,0,1
B0038JDUUC,1,5.0,4,1
B0038JDUYI,1,5.0,0,1
B0038JDV0Q,1,5.0,1,1
B0038JDV4W,2,4.5,0,2
B0038JDVBK,2,5.0,0,2
B0038JDVCE,2,5.0,0,2
B0038JDVCY,2,5.0,0,2
B0038JE3R6,3,5.0,1,3
B0038JE3SK,3,2.6666666666666665,7,3
B0038JE5N8,2,5.0,0,2
B0038JE5Y2,1,4.0,0,1
B0038JE61O,1,2.0,0,1
B0038JE63W,1,5.0,0,1
B0038JE650,1,5.0,0,1
B0038JX6QA,1,4.0,1,1
B0038KTPMS,1,1.0,0,1
B0038NBVU4,1,5.0,0,1
B0038OLMX4,2,4.5,0,2
B0038OLMXE,2,5.0,0,2
B0038W0JI0,1,5.0,0,1
B0038W0JJ4,1,5.0,0,1
B0039C2N74,1,5.0,0,1
B0039CXTIG,1,5.0,18,1
B0039G7YII,1,4.0,0,1
B0039KHS2G,1,5.0,0,1
B0039MIUXA,2,5.0,1,2
B0039NLVVC,2,3.5,1,2
B0039OAMYS,1,5.0,0,1
B0039ONN5S,1,5.0,0,1
B0039VCRPI,1,5.0,0,1
B003A2LRPW,1,5.0,0,1
B003AD7ZG6,1,1.0,0,1
B003AIKVDK,1,5.0,0,1
B003AJHDQW,1,5.0,0,1
B003AJXY3I,1,4.0,3,1
B003AJXY60,1,5.0,0,1
B003AM8CJQ,1,1.0,0,1
B003ANJGZY,1,5.0,0,1
B003AVMC8Y,1,4.0,1,1
B003B09V2Y,1,4.0,0,1
B003B90UKM,1,2.0,0,1
B003BHFP8Q,1,5.0,0,1
B003BHJUCI,1,5.0,0,1
B003BIFNYQ,1,5.0,1,1
B003BK33CS,1,2.0,2,1
B003BL1HIE,1,5.0,0,1
B003BL55BE,1,4.0,0,1
B003BNY9HS,1,1.0,0,1
B003BQ9JTI,1,3.0,0,1
B003BQTJKW,1,5.0,0,1
B003BQX9ZI,1,5.0,0,1
B003BTXSCE,1,5.0,0,1
B003BW2WLE,1,5.0,0,1
B003C08MDW,1,5.0,0,1
B003C08MKK,1,5.0,0,1
B003C08N4U,11,4.0,1,11
B003C0AD3Y,1,5.0,0,1
B003C0ADGQ,3,5.0,0,3
B003C0ADP2,13,4.538461538461538,2,13
B003C0AE6A,1,5.0,0,1
B003C0AEJC,1,5.0,0,1
B003C0AEXS,3,3.3333333333333335,0,3
B003C0AG9K,4,4.25,5,4
B003C0AGUO,3,2.6666666666666665,0,3
B003C0AH3U,6,4.666666666666667,0,6
B003C0AHA8,3,4.666666666666667,0,3
B003C0CC1U,4,4.5,0,4
B003C0CC8S,2,3.0,0,2
B003C0CCRY,8,4.5,0,8
B003C0CD8M,2,4.5,0,2
B003C0CDM8,2,3.0,0,2
B003C0CFEE,1,3.0,1,1
B003C0CFQM,1,5.0,0,1
B003C0EJH0,3,4.333333333333333,0,3
B003C0EJS4,1,5.0,0,1
B003C1QPLM,1,5.0,0,1
B003C1QRRY,1,2.0,1,1
B003C7EKZY,1,5.0,0,1
B003CJSXW8,1,3.0,0,1
B003CK3LDI,521,4.608445297504798,517,520
B003CLNYNE,1,5.0,0,1
B003CMSQWW,23,4.521739130434782,13,23
B003CVMZX4,1,5.0,0,1
B003D3ML44,1,1.0,1,1
B003D3NVAM,1,5.0,0,1
B003D3NVNY,1,2.0,0,1
B003D3NW6U,2,4.0,1,2
B003D3O6ME,1,4.0,1,1
B003D6TSC4,2,5.0,0,2
B003D7E2XI,2,5.0,2,2
B003D7N1YE,3,4.333333333333333,3,3
B003D8HH0W,1,4.0,2,1
B003DC9UEO,5,4.6,0,5
B003DCZNZ4,1,4.0,0,1
B003DEDTI0,1,5.0,0,1
B003DIGN1G,1,5.0,0,1
B003DIMKRM,1,1.0,0,1
B003DRF3CM,1,5.0,0,1
B003DROFXU,1,5.0,0,1
B003DS05BU,1,5.0,0,1
B003DW19FW,1,5.0,0,1
B003DZ13E6,1,5.0,0,1
B003EFHDEY,1,3.0,0,1
B003EILT8W,1,5.0,3,1
B003ERGOJC,1,5.0,3,1
B003EUEUVS,3,4.0,0,3
B003F1D2L0,1,4.0,2,1
B003F6QYUG,1,5.0,0,1
B003F6U22C,1,4.0,0,1
B003F6VUVY,1,5.0,3,1
B003F6XCOC,1,4.0,0,1
B003F78CTQ,1,5.0,0,1
B003FGWA8G,1,5.0,2,1
B003FPQK3I,1,5.0,1,1
B003FPQKYW,1,5.0,0,1
B003G2YURS,1,4.0,0,1
B003G2YUSW,1,5.0,1,1
B003G2YUTG,1,5.0,0,1
B003G2YUTQ,1,4.0,1,1
B003G2YUUA,1,5.0,2,1
B003G2YW62,1,5.0,0,1
B003G44VKC,1,4.0,4,1
B003GAMMN4,1,2.0,4,1
B003GAMOBO,1,5.0,0,1
B003GQ0LQ8,1,5.0,0,1
B003GSLCOG,1,3.0,0,1
B003H9OSIG,1,5.0,0,1
B003H9WY9G,1,2.0,0,1
B003HIXOF0,1,5.0,2,1
B003HKQ93W,1,1.0,1,1
B003HLSUF6,1,5.0,0,1
B003HMKLES,1,5.0,0,1
B003HMSK3M,2,5.0,0,2
B003HMYJC8,1,5.0,0,1
B003HND2C0,1,5.0,0,1
B003HREURM,1,5.0,0,1
B003HS5JM6,1,5.0,0,1
B003HS5JMQ,4,5.0,1,4
B003HS5JSA,2,2.5,0,2
B003HS5JTE,1,5.0,1,1
B003HS5JTO,3,5.0,2,3
B003HUCFO4,1,5.0,0,1
B003I5X2YU,1,5.0,0,1
B003I85VA0,3,3.6666666666666665,4,3
B003I867US,7,4.285714285714286,0,7
B003I867W6,3,4.0,4,3
B003I867WQ,4,2.75,14,4
B003I8687A,1,4.0,0,1
B003ILAGIY,1,5.0,0,1
B003ILKLKC,1,4.0,0,1
B003IMR5XW,1,5.0,0,1
B003IMY6NE,1,5.0,0,1
B003IP2L38,1,5.0,0,1
B003IP8RRM,1,4.0,0,1
B003IPSDM6,2,5.0,0,2
B003IT4YAM,3,4.0,29,3
B003IXTQOC,1,5.0,0,1
B003JHRIF6,1,4.0,0,1
B003JHYDIQ,2,4.0,0,2
B003JJ6XWS,1,5.0,0,1
B003JJX2IG,3,5.0,2,3
B003JQK6M4,1,2.0,0,1
B003JQK6VU,1,4.0,0,1
B003JSX68I,1,5.0,0,1
B003JT4HOE,1,5.0,0,1
B003KEMMNG,1,5.0,0,1
B003KFCV6S,3,3.6666666666666665,4,3
B003KIQ6PW,4,4.25,0,4
B003KKBYLQ,1,5.0,1,1
B003KLTEJY,1,5.0,0,1
B003KLTEOE,2,3.5,0,2
B003KMW4EA,1,3.0,0,1
B003KMWATY,1,5.0,0,1
B003KN275A,1,5.0,0,1
B003KN27AK,4,4.5,0,4
B003KN27CS,1,5.0,0,1
B003KN27EG,1,4.0,0,1
B003KN27GY,1,5.0,0,1
B003KRJL4G,1,5.0,0,1
B003KTLYGM,1,5.0,0,1
B003KVMMES,1,5.0,0,1
B003L16VPI,1,1.0,0,1
B003LAI8LY,1,4.0,0,1
B003LB2A44,1,4.0,0,1
B003LDIJM4,1,5.0,1,1
B003LDV2M8,1,4.0,0,1
B003LIB42G,1,5.0,0,1
B003LIK2M4,6,4.5,4,6
B003LPUPVU,1,1.0,3,1
B003LPUQOG,1,2.0,0,1
B003LQMZQW,1,5.0,0,1
B003LQMZS0,1,5.0,0,1
B003LQQGE4,1,5.0,0,1
B003LQSNTA,38,3.9210526315789473,46,38
B003LS6R8W,1,5.0,1,1
B003LTZXH2,1,5.0,0,1
B003LVXSQ8,20,4.6,41,20
B003LVXSQI,12,3.5833333333333335,9,12
B003LW4J6A,18,3.7222222222222223,15,18
B003LW4J6K,6,4.833333333333333,2,6
B003LW7LF6,1,5.0,0,1
B003LYG00G,1,5.0,0,1
B003LZCO46,1,5.0,0,1
B003LZODUE,1,4.0,0,1
B003M2XM9O,1,5.0,0,1
B003MCTRPC,1,5.0,0,1
B003MH54R2,2,4.5,0,2
B003MJRLBC,1,2.0,0,1
B003MSKS8Q,1,3.0,1,1
B003MUA4Q0,1,1.0,6,1
B003N0JXSO,1,5.0,0,1
B003N3AHKE,1,5.0,0,1
B003N49ML8,2,2.5,0,2
B003N64Z7W,1,4.0,0,1
B003N64Z86,1,5.0,0,1
B003N9M6YI,3,4.0,1,3
B003NL7TL6,1,3.0,1,1
B003NSAXQ2,3,3.6666666666666665,1,3
B003NSAY7U,1,1.0,2,1
B003NSAZUQ,1,5.0,0,1
B003NSB04G,1,5.0,0,1
B003OBYT5Y,1,1.0,0,1
B003OBYTOU,1,5.0,0,1
B003ODZPI2,1,4.0,1,1
B003OH0W90,3,3.6666666666666665,1,3
B003OQTPE4,1,1.0,4,1
B003OUWIJE,1,5.0,0,1
B003OUWILC,1,5.0,0,1
B003OUWIP8,1,4.0,3,1
B003OUWIPI,1,5.0,9,1
B003OUWIPS,1,5.0,0,1
B003OX2GCK,1,3.0,0,1
B003OZ3BPE,1,3.0,0,1
B003P6AHEK,1,3.0,0,1
B003PCYMP4,225,4.48,98,225
B003PNU2O8,1,4.0,0,1
B003Q4SPEU,1,5.0,0,1
B003Q6CU12,1,2.0,0,1
B003QP31TI,1,5.0,0,1
B003R2PILE,1,5.0,0,1
B003R62V38,5,5.0,2,5
B003RBDXQ2,1,5.0,0,1
B003S3RBDU,1,5.0,0,1
